time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-03 00:00:00+00:00,5,4,63.0,2.0
2024-08-04 00:00:00+00:00,4,3,,
2024-08-05 00:00:00+00:00,4,3,,
2024-08-06 00:00:00+00:00,1,1,,
2024-08-09 00:00:00+00:00,1,1,,
2024-08-10 00:00:00+00:00,2,1,,
